"conceptSetId","conceptSetName","conceptId","conceptName","standardConcept","invalidReason","conceptCode","vocabularyId"
114,"[C06][H1] Uveitis",3349932,"Posterior cyclitis","N","V","314428001","Nebraska Lexicon"
114,"[C06][H1] Uveitis",3351267,"Macular focal choroiditis","N","V","336911000119104","Nebraska Lexicon"
114,"[C06][H1] Uveitis",3355140,"Multifocal choroiditis","N","V","414783007","Nebraska Lexicon"
114,"[C06][H1] Uveitis",3356565,"Retinal arteritis","N","V","11255009","Nebraska Lexicon"
114,"[C06][H1] Uveitis",3357385,"Peripheral focal retinitis","N","V","699759003","Nebraska Lexicon"
114,"[C06][H1] Uveitis",3357420,"Juxtapapillary focal retinitis","N","V","699516005","Nebraska Lexicon"
114,"[C06][H1] Uveitis",3360120,"Vitreous snowball","N","V","417393008","Nebraska Lexicon"
114,"[C06][H1] Uveitis",3361845,"Edema of optic disc","N","V","423341008","Nebraska Lexicon"
114,"[C06][H1] Uveitis",3362021,"Peripheral disseminated choroiditis","N","V","698882004","Nebraska Lexicon"
114,"[C06][H1] Uveitis",3362822,"Optical coherence tomography of retina","N","V","700070005","Nebraska Lexicon"
114,"[C06][H1] Uveitis",3365050,"Oedema of optic disc of right eye","N","V","15930301000119107","Nebraska Lexicon"
114,"[C06][H1] Uveitis",3365132,"Sarcoid chorioretinitis","N","V","312930008","Nebraska Lexicon"
114,"[C06][H1] Uveitis",3366508,"Thrombophlebitis of retinal vein","N","V","71719003","Nebraska Lexicon"
114,"[C06][H1] Uveitis",3371004,"Granulomatous retinitis","N","V","95685006","Nebraska Lexicon"
114,"[C06][H1] Uveitis",3372277,"Vitreous seeds","N","V","421956004","Nebraska Lexicon"
114,"[C06][H1] Uveitis",3373479,"Choroiditis","N","V","16553002","Nebraska Lexicon"
114,"[C06][H1] Uveitis",3378898,"Peripheral focal choroiditis","N","V","699755009","Nebraska Lexicon"
114,"[C06][H1] Uveitis",3385736,"Diabetic optic papillopathy","N","V","314537004","Nebraska Lexicon"
114,"[C06][H1] Uveitis",3392604,"Oedema of optic disc of bilateral eyes","N","V","15930381000119104","Nebraska Lexicon"
114,"[C06][H1] Uveitis",3393664,"Papilledema of right eye","N","V","15731521000119105","Nebraska Lexicon"
114,"[C06][H1] Uveitis",3394431,"Disseminated choroiditis","N","V","27339005","Nebraska Lexicon"
114,"[C06][H1] Uveitis",3397088,"Retinal phlebitis","N","V","7089008","Nebraska Lexicon"
114,"[C06][H1] Uveitis",3399523,"Granulomatous chorioretinitis","N","V","95682009","Nebraska Lexicon"
114,"[C06][H1] Uveitis",3402825,"Acute posterior multifocal placoid pigment epitheliopathy","N","V","89188001","Nebraska Lexicon"
114,"[C06][H1] Uveitis",3406047,"Granulomatous choroiditis","N","V","95683004","Nebraska Lexicon"
114,"[C06][H1] Uveitis",3406553,"Generalised disseminated choroiditis AND chorioretinitis with acute necrosis","N","V","371099005","Nebraska Lexicon"
114,"[C06][H1] Uveitis",3406558,"Vitreous pigment cells","N","V","421693007","Nebraska Lexicon"
114,"[C06][H1] Uveitis",3407572,"Papilledema of bilateral eyes due to raised intracranial pressure","N","V","15731281000119106","Nebraska Lexicon"
114,"[C06][H1] Uveitis",3407626,"Optic disc oedema associated with retinal disorder","N","V","424669003","Nebraska Lexicon"
114,"[C06][H1] Uveitis",3408350,"Chronic posterior cyclitis","N","V","314429009","Nebraska Lexicon"
114,"[C06][H1] Uveitis",3409549,"Optic disc oedema due to low ocular pressure","N","V","424497004","Nebraska Lexicon"
114,"[C06][H1] Uveitis",3409658,"Pigmented epithelial disseminated retinitis","N","V","193446007","Nebraska Lexicon"
114,"[C06][H1] Uveitis",3410105,"Disseminated posterior pole chorioretinitis","N","V","193442009","Nebraska Lexicon"
114,"[C06][H1] Uveitis",3416772,"Acute multifocal placoid pigment epitheliopathy of bilateral eyes","N","V","347281000119102","Nebraska Lexicon"
114,"[C06][H1] Uveitis",3519201,"Optical coherence tomography","N","U","299301000000102","SNOMED"
114,"[C06][H1] Uveitis",3520328,"Unspecified focal chorioretinitis","N","U","605311000000102","SNOMED"
114,"[C06][H1] Uveitis",3526895,"Optical coherence tomography","N","U","308711000000101","SNOMED"
114,"[C06][H1] Uveitis",3526914,"Optical coherence tomography","N","U","309131000000103","SNOMED"
114,"[C06][H1] Uveitis",3529793,"Multifocal choroiditis","N","U","503851000000103","SNOMED"
114,"[C06][H1] Uveitis",3530002,"Multifocal choroiditis","N","U","509681000000106","SNOMED"
114,"[C06][H1] Uveitis",3530030,"Punctate inner choroidopathy","N","U","510301000000104","SNOMED"
114,"[C06][H1] Uveitis",3534635,"Papilloedema NOS","N","U","592361000000102","SNOMED"
114,"[C06][H1] Uveitis",3535794,"Other chorioretinitis and retinochoroiditis","N","U","610811000000103","SNOMED"
114,"[C06][H1] Uveitis",3535817,"Other posterior pole focal chorioretinitis","N","U","611151000000100","SNOMED"
114,"[C06][H1] Uveitis",3536249,"Other posterior pole focal retinitis","N","U","617741000000105","SNOMED"
114,"[C06][H1] Uveitis",3536258,"Unspecified papilloedema","N","U","617891000000108","SNOMED"
114,"[C06][H1] Uveitis",3537262,"Retinitis NOS","N","U","632871000000101","SNOMED"
114,"[C06][H1] Uveitis",3539166,"Focal chorioretinitis or retinochoroiditis NOS","N","U","660271000000105","SNOMED"
114,"[C06][H1] Uveitis",3565926,"Choroiditis NOS","N","U","610821000000109","SNOMED"
114,"[C06][H1] Uveitis",3567958,"Disseminated chorioretinitis and retinochoroiditis NOS","N","U","617761000000106","SNOMED"
114,"[C06][H1] Uveitis",3569708,"Retinal vasculitis NOS","N","U","571411000000107","SNOMED"
114,"[C06][H1] Uveitis",3571989,"Eales' disease","N","U","117691000000108","SNOMED"
114,"[C06][H1] Uveitis",3572853,"Choroiditis NOS","N","D","47511000000104","SNOMED"
114,"[C06][H1] Uveitis",3655630,"Leber idiopathic stellate neuroretinitis","S","V","866099002","SNOMED"
114,"[C06][H1] Uveitis",3655801,"Non-infectious posterior uveitis","S","V","870199008","SNOMED"
114,"[C06][H1] Uveitis",3656924,"Choroiditis of right eye","S","V","336041000119101","SNOMED"
114,"[C06][H1] Uveitis",3657011,"Choroiditis of left eye","S","V","341651000119103","SNOMED"
114,"[C06][H1] Uveitis",3657033,"Bilateral serpiginous choroiditis of eyes","S","V","343461000119102","SNOMED"
114,"[C06][H1] Uveitis",3657059,"Bilateral disseminated choroiditis of eyes","S","V","346241000119109","SNOMED"
114,"[C06][H1] Uveitis",3657060,"Bilateral disseminated chorioretinitis of eyes","S","V","346251000119106","SNOMED"
114,"[C06][H1] Uveitis",3657073,"Bilateral choroiditis of eyes","S","V","346871000119101","SNOMED"
114,"[C06][H1] Uveitis",3657770,"Retinitis of right eye","S","V","15685801000119101","SNOMED"
114,"[C06][H1] Uveitis",3657771,"Retinitis of left eye","S","V","15685841000119104","SNOMED"
114,"[C06][H1] Uveitis",3657772,"Bilateral retinitis of eyes","S","V","15685881000119109","SNOMED"
114,"[C06][H1] Uveitis",3657796,"Neuroretinitis of right eye","S","V","15992631000119101","SNOMED"
114,"[C06][H1] Uveitis",3657838,"Pars planitis of left eye","S","V","15991071000119102","SNOMED"
114,"[C06][H1] Uveitis",3657839,"Pars planitis of right eye","S","V","15991151000119105","SNOMED"
114,"[C06][H1] Uveitis",3657841,"Neuroretinitis of left eye","S","V","15992671000119103","SNOMED"
114,"[C06][H1] Uveitis",3657842,"Bilateral neuroretinitis of eyes","S","V","15992711000119104","SNOMED"
114,"[C06][H1] Uveitis",4010874,"Retinal arteritis","S","V","11255009","SNOMED"
114,"[C06][H1] Uveitis",4042904,"Choroiditis","S","V","16553002","SNOMED"
114,"[C06][H1] Uveitis",4060820,"Focal choroiditis","S","V","1979001","SNOMED"
114,"[C06][H1] Uveitis",4082268,"Vitreous cells","S","V","247086006","SNOMED"
114,"[C06][H1] Uveitis",4099539,"Angiography of posterior segment of eye using fluorescein","S","V","252822006","SNOMED"
114,"[C06][H1] Uveitis",4099594,"Disseminated choroiditis","S","V","27339005","SNOMED"
114,"[C06][H1] Uveitis",4102045,"Unspecified focal chorioretinitis","N","U","193433002","SNOMED"
114,"[C06][H1] Uveitis",4102046,"Other posterior pole focal chorioretinitis","N","U","193435009","SNOMED"
114,"[C06][H1] Uveitis",4102047,"Juxtapapillary focal chorioretinitis","S","V","193436005","SNOMED"
114,"[C06][H1] Uveitis",4102048,"Other posterior pole focal retinitis","N","U","193437001","SNOMED"
114,"[C06][H1] Uveitis",4102049,"General disseminated chorioretinitis","S","V","193444005","SNOMED"
114,"[C06][H1] Uveitis",4102050,"Disseminated chorioretinitis and retinochoroiditis NOS","N","U","193447003","SNOMED"
114,"[C06][H1] Uveitis",4102051,"Retinitis NOS","N","U","193450000","SNOMED"
114,"[C06][H1] Uveitis",4104211,"Focal juxtapapillary choroiditis","S","V","193434008","SNOMED"
114,"[C06][H1] Uveitis",4104212,"Focal chorioretinitis or retinochoroiditis NOS","N","U","193439003","SNOMED"
114,"[C06][H1] Uveitis",4104213,"Disseminated peripheral chorioretinitis","S","V","193443004","SNOMED"
114,"[C06][H1] Uveitis",4104214,"Metastatic disseminated retinitis","S","V","193445006","SNOMED"
114,"[C06][H1] Uveitis",4104215,"Other chorioretinitis or retinochoroiditis NOS","N","U","193454009","SNOMED"
114,"[C06][H1] Uveitis",4104574,"Unspecified papilledema","N","U","194038006","SNOMED"
114,"[C06][H1] Uveitis",4104575,"Papilledema NOS","N","U","194041002","SNOMED"
114,"[C06][H1] Uveitis",4105175,"Retinal vasculitis NOS","N","U","193367006","SNOMED"
114,"[C06][H1] Uveitis",4108960,"Pigmented epithelial disseminated retinitis","S","V","193446007","SNOMED"
114,"[C06][H1] Uveitis",4108961,"Other chorioretinitis and retinochoroiditis","N","U","193448008","SNOMED"
114,"[C06][H1] Uveitis",4108962,"Choroiditis NOS","N","U","193449000","SNOMED"
114,"[C06][H1] Uveitis",4109407,"Peripheral focal retinochoroiditis","S","V","193438006","SNOMED"
114,"[C06][H1] Uveitis",4109409,"Unspecified disseminated chorioretinitis","N","U","193441002","SNOMED"
114,"[C06][H1] Uveitis",4109410,"Disseminated posterior pole chorioretinitis","S","V","193442009","SNOMED"
114,"[C06][H1] Uveitis",4144452,"Optical coherence tomography of eye region","S","V","426241002","SNOMED"
114,"[C06][H1] Uveitis",4151453,"Diabetic optic papillopathy","S","V","314537004","SNOMED"
114,"[C06][H1] Uveitis",4152559,"Optic neuroretinitis","N","U","314787009","SNOMED"
114,"[C06][H1] Uveitis",4154710,"Generalized disseminated choroiditis AND chorioretinitis with acute necrosis","S","V","371099005","SNOMED"
114,"[C06][H1] Uveitis",4161546,"Retinitis","S","V","399463004","SNOMED"
114,"[C06][H1] Uveitis",4162559,"Focal chorioretinitis of posterior pole of eye","S","V","373667006","SNOMED"
114,"[C06][H1] Uveitis",4183040,"Posterior uveitis","S","V","43363007","SNOMED"
114,"[C06][H1] Uveitis",4188694,"White dot syndrome","S","V","415843000","SNOMED"
114,"[C06][H1] Uveitis",4190263,"Frosted branch angiitis","S","V","414297000","SNOMED"
114,"[C06][H1] Uveitis",4190954,"Sarcoid uveitis","S","V","415359008","SNOMED"
114,"[C06][H1] Uveitis",4194295,"Serpiginous choroiditis","S","V","312491004","SNOMED"
114,"[C06][H1] Uveitis",4195053,"Sarcoid chorioretinitis","S","V","312930008","SNOMED"
114,"[C06][H1] Uveitis",4195992,"Idiopathic retinitis","S","V","312932000","SNOMED"
114,"[C06][H1] Uveitis",4197154,"Posterior cyclitis","S","V","314428001","SNOMED"
114,"[C06][H1] Uveitis",4197155,"Intermediate uveitis","S","V","314429009","SNOMED"
114,"[C06][H1] Uveitis",4204368,"Eales' disease","S","V","54122009","SNOMED"
114,"[C06][H1] Uveitis",4208204,"Idiopathic choroiditis","S","V","312931007","SNOMED"
114,"[C06][H1] Uveitis",4208207,"Idiopathic optic disc swelling","S","V","312943008","SNOMED"
114,"[C06][H1] Uveitis",4210135,"Punctate inner choroidopathy","S","V","312950007","SNOMED"
114,"[C06][H1] Uveitis",4210136,"Multiple evanescent white dot syndrome","S","V","312951006","SNOMED"
114,"[C06][H1] Uveitis",4212319,"Multifocal choroiditis and panuveitis syndrome","S","V","414784001","SNOMED"
114,"[C06][H1] Uveitis",4213040,"Optical coherence tomography","S","V","392010000","SNOMED"
114,"[C06][H1] Uveitis",4214176,"Integrated optical coherence tomography and scanning laser ophthalmoscopy","S","V","416369006","SNOMED"
114,"[C06][H1] Uveitis",4214659,"Multifocal choroiditis","S","V","414783007","SNOMED"
114,"[C06][H1] Uveitis",4214822,"Segmental retinal periarteritis","S","V","417544004","SNOMED"
114,"[C06][H1] Uveitis",4216561,"Thrombophlebitis of retinal vein","S","V","71719003","SNOMED"
114,"[C06][H1] Uveitis",4217054,"Retinal vasculitis due to systemic lupus erythematosus","S","V","417303004","SNOMED"
114,"[C06][H1] Uveitis",4218325,"Retinal arteriolitis","S","V","417019000","SNOMED"
114,"[C06][H1] Uveitis",4220130,"Retinal vasculitis due to polyarteritis nodosa","S","V","416703007","SNOMED"
114,"[C06][H1] Uveitis",4221041,"Vitreous snowball","S","V","417393008","SNOMED"
114,"[C06][H1] Uveitis",4223461,"Vitreous white blood cells","S","V","421775001","SNOMED"
114,"[C06][H1] Uveitis",4225489,"Vitreous pigment cells","S","V","421693007","SNOMED"
114,"[C06][H1] Uveitis",4225663,"Vitreous seeds","S","V","421956004","SNOMED"
114,"[C06][H1] Uveitis",4226098,"Vitreous red blood cells","S","V","421517002","SNOMED"
114,"[C06][H1] Uveitis",4230365,"Parasitic choroiditis","S","V","359695002","SNOMED"
114,"[C06][H1] Uveitis",4233536,"Focal retinitis","S","V","359668007","SNOMED"
114,"[C06][H1] Uveitis",4234762,"Parasitic chorioretinitis","S","V","359698000","SNOMED"
114,"[C06][H1] Uveitis",4253619,"Panuveitis in Behcet's syndrome","S","V","410481000","SNOMED"
114,"[C06][H1] Uveitis",4259501,"Neuroretinitis","S","V","410471004","SNOMED"
114,"[C06][H1] Uveitis",4265035,"Disseminated retinitis","S","V","61922005","SNOMED"
114,"[C06][H1] Uveitis",4308632,"Optic disc edema","S","V","423341008","SNOMED"
114,"[C06][H1] Uveitis",4313304,"Retinal endarteritis","S","V","86191000","SNOMED"
114,"[C06][H1] Uveitis",4318681,"Granulomatous choroiditis","S","V","95683004","SNOMED"
114,"[C06][H1] Uveitis",4319476,"Granulomatous chorioretinitis","S","V","95682009","SNOMED"
114,"[C06][H1] Uveitis",4319477,"Granulomatous retinitis","S","V","95685006","SNOMED"
114,"[C06][H1] Uveitis",4324290,"Retinal phlebitis","S","V","7089008","SNOMED"
114,"[C06][H1] Uveitis",4334133,"Birdshot chorioretinitis","S","V","231981005","SNOMED"
114,"[C06][H1] Uveitis",4334134,"Onchocerca chorioretinitis","S","V","231992006","SNOMED"
114,"[C06][H1] Uveitis",4334873,"Toxocara chorioretinitis","S","V","231994007","SNOMED"
114,"[C06][H1] Uveitis",4338887,"Retinal pigment epitheliitis","S","V","231983008","SNOMED"
114,"[C06][H1] Uveitis",35607070,"Cyclitic membrane","C","V","10052119","MedDRA"
114,"[C06][H1] Uveitis",35607076,"Sympathetic ophthalmia","C","V","10042742","MedDRA"
114,"[C06][H1] Uveitis",35607152,"Chorioretinitis","C","V","10008769","MedDRA"
114,"[C06][H1] Uveitis",35607154,"Choroiditis","C","V","10008792","MedDRA"
114,"[C06][H1] Uveitis",35607161,"Retinal vasculitis","C","V","10038905","MedDRA"
114,"[C06][H1] Uveitis",35607162,"Retinitis","C","V","10038910","MedDRA"
114,"[C06][H1] Uveitis",35607274,"Foster-Kennedy syndrome","C","V","10017065","MedDRA"
114,"[C06][H1] Uveitis",35607345,"Papilloedema","C","V","10033712","MedDRA"
114,"[C06][H1] Uveitis",35607375,"Retinal pigment epitheliopathy","C","V","10038893","MedDRA"
114,"[C06][H1] Uveitis",35607403,"Eales' disease","C","V","10057429","MedDRA"
114,"[C06][H1] Uveitis",35624273,"Idiopathic panuveitis","S","V","766933000","SNOMED"
114,"[C06][H1] Uveitis",35634978,"Optic nerve edema","C","V","10030934","MedDRA"
114,"[C06][H1] Uveitis",35634980,"Papilledema","C","V","10033703","MedDRA"
114,"[C06][H1] Uveitis",35635323,"Retinal white dots syndrome","C","V","10059081","MedDRA"
114,"[C06][H1] Uveitis",35703942,"BINOCULAR FLUORESCENT RETINOGRAPHY","N","V","0211060186","SUS"
114,"[C06][H1] Uveitis",35809184,"Papillitis","C","V","10033708","MedDRA"
114,"[C06][H1] Uveitis",36313919,"Optical coherence tomography","C","V","10057208","MedDRA"
114,"[C06][H1] Uveitis",36676439,"Infantile onset panniculitis with uveitis and systemic granulomatosis","S","V","773328002","SNOMED"
114,"[C06][H1] Uveitis",36676800,"Idiopathic posterior uveitis","S","V","773991005","SNOMED"
114,"[C06][H1] Uveitis",36684637,"Panuveitis of right eye","S","V","333391000119101","SNOMED"
114,"[C06][H1] Uveitis",36684701,"Panuveitis of left eye","S","V","339001000119107","SNOMED"
114,"[C06][H1] Uveitis",36684767,"Bilateral panuveitis of eyes","S","V","344751000119109","SNOMED"
114,"[C06][H1] Uveitis",36713117,"Acute multifocal placoid pigment epitheliopathy of right eye","S","V","336511000119108","SNOMED"
114,"[C06][H1] Uveitis",36713145,"Bilateral acute multifocal placoid pigment epitheliopathy","S","V","347281000119102","SNOMED"
114,"[C06][H1] Uveitis",36717015,"Edema of optic disc of bilateral eyes","S","V","15930381000119104","SNOMED"
114,"[C06][H1] Uveitis",36717306,"Acute multifocal placoid pigment epitheliopathy of left eye","S","V","342121000119108","SNOMED"
114,"[C06][H1] Uveitis",36717573,"Optic disc swelling co-occurrent with uveitis","S","V","722607009","SNOMED"
114,"[C06][H1] Uveitis",36906845,"Intravascular imaging of non-coronary vessel(s) by optical coherence tomography [OCT]","N","V","38.2500","ICD9ProcCN"
114,"[C06][H1] Uveitis",36908753,"Intravascular imaging of non-coronary vessel(s) by optical coherence tomography [OCT]","N","V","38.25","ICD9ProcCN"
114,"[C06][H1] Uveitis",36914401,"Intravascular imaging of coronary vessel(s) by optical coherence tomography [OCT]","N","V","38.2400","ICD9ProcCN"
114,"[C06][H1] Uveitis",36914656,"Intravascular imaging of coronary vessel(s) by optical coherence tomography [OCT]","N","V","38.24","ICD9ProcCN"
114,"[C06][H1] Uveitis",37083989,"Chorioretinal inflammation","N","V","H30","ICD10GM"
114,"[C06][H1] Uveitis",37083990,"Focal chorioretinal inflammation","N","V","H30.0","ICD10GM"
114,"[C06][H1] Uveitis",37083991,"Disseminated chorioretinal inflammation","N","V","H30.1","ICD10GM"
114,"[C06][H1] Uveitis",37083992,"Posterior cyclitis","N","V","H30.2","ICD10GM"
114,"[C06][H1] Uveitis",37083993,"Other chorioretinal inflammations","N","V","H30.8","ICD10GM"
114,"[C06][H1] Uveitis",37083994,"Chorioretinal inflammation, unspecified","N","V","H30.9","ICD10GM"
114,"[C06][H1] Uveitis",37084004,"Chorioretinal inflammation in infectious and parasitic diseases classified elsewhere","N","V","H32.0","ICD10GM"
114,"[C06][H1] Uveitis",37084082,"Papilloedema, unspecified","N","V","H47.1","ICD10GM"
114,"[C06][H1] Uveitis",37108959,"Edema of optic disc of right eye","S","V","15930301000119107","SNOMED"
114,"[C06][H1] Uveitis",37116578,"Noninfectious panuveitis","S","V","733337008","SNOMED"
114,"[C06][H1] Uveitis",37117079,"Edema of optic disc of left eye","S","V","15930341000119109","SNOMED"
114,"[C06][H1] Uveitis",37155830,"Left serpiginous choroiditis","S","V","337691000119103","SNOMED"
114,"[C06][H1] Uveitis",37160799,"Intermediate uveitis caused by Borrelia burgdorferi","S","V","1163460006","SNOMED"
114,"[C06][H1] Uveitis",37163250,"Autoimmune retinitis","S","V","1208829008","SNOMED"
114,"[C06][H1] Uveitis",37163314,"Acute idiopathic enlarged blind spot syndrome","S","V","1208900005","SNOMED"
114,"[C06][H1] Uveitis",37163855,"Perivasculitis of retina of eye","S","V","1222546002","SNOMED"
114,"[C06][H1] Uveitis",37164507,"Multiple sclerosis associated intermediate uveitis","S","V","1231232007","SNOMED"
114,"[C06][H1] Uveitis",37164698,"Post-traumatic retinitis","S","V","1231667004","SNOMED"
114,"[C06][H1] Uveitis",37164703,"Posterior uveitis due to Vogt Koyanagi Harada disease","S","V","1231676006","SNOMED"
114,"[C06][H1] Uveitis",37164707,"Sarcoid panuveitis","S","V","1231680001","SNOMED"
114,"[C06][H1] Uveitis",37164744,"Edema of optic disc of bilateral eyes due to intracranial pressure above reference range","S","V","1231725002","SNOMED"
114,"[C06][H1] Uveitis",37164756,"Recurrent idiopathic neuroretinitis","S","V","1231751000","SNOMED"
114,"[C06][H1] Uveitis",37168688,"Choroidal granuloma","S","V","1285515001","SNOMED"
114,"[C06][H1] Uveitis",37168718,"Pachychoroid pigment epitheliopathy","S","V","1285588006","SNOMED"
114,"[C06][H1] Uveitis",37169298,"Edema of optic disc of left eye due to intracranial pressure above reference range","S","V","15731241000119101","SNOMED"
114,"[C06][H1] Uveitis",37169299,"Edema of optic disc of right eye due to intracranial pressure above reference range","S","V","15731321000119101","SNOMED"
114,"[C06][H1] Uveitis",37171231,"Right serpiginous choroiditis","S","V","332081000119107","SNOMED"
114,"[C06][H1] Uveitis",37171360,"Bilateral disseminated posterior pole chorioretinitis","S","V","344411000119103","SNOMED"
114,"[C06][H1] Uveitis",37171369,"Bilateral macular focal choroiditis","S","V","345241000119101","SNOMED"
114,"[C06][H1] Uveitis",37171370,"Bilateral macular focal chorioretinitis","S","V","345251000119104","SNOMED"
114,"[C06][H1] Uveitis",37174045,"Bilateral perivasculitis of retina of eyes","S","V","677711000119105","SNOMED"
114,"[C06][H1] Uveitis",37174046,"Perivasculitis of retina of left eye","S","V","677721000119103","SNOMED"
114,"[C06][H1] Uveitis",37174047,"Perivasculitis of retina of right eye","S","V","677731000119100","SNOMED"
114,"[C06][H1] Uveitis",37204021,"Volumetric laser endomicroscopy","S","V","787088002","SNOMED"
114,"[C06][H1] Uveitis",37204431,"IRVAN syndrome","S","V","783090002","SNOMED"
114,"[C06][H1] Uveitis",37207847,"Retinal vasculitis of right eye","S","V","332421000119101","SNOMED"
114,"[C06][H1] Uveitis",37207850,"Pseudopapilledema of right eye","S","V","332851000119107","SNOMED"
114,"[C06][H1] Uveitis",37207860,"Optic papillitis of right eye","S","V","333531000119105","SNOMED"
114,"[C06][H1] Uveitis",37207894,"Chorioretinitis of right eye","S","V","336091000119109","SNOMED"
114,"[C06][H1] Uveitis",37207907,"Retinal vasculitis of left eye","S","V","338031000119109","SNOMED"
114,"[C06][H1] Uveitis",37207920,"Optic papillitis of left eye","S","V","339141000119108","SNOMED"
114,"[C06][H1] Uveitis",37207954,"Chorioretinitis of left eye","S","V","341701000119108","SNOMED"
114,"[C06][H1] Uveitis",37207969,"Bilateral retinal vasculitis","S","V","343801000119100","SNOMED"
114,"[C06][H1] Uveitis",37207971,"Bilateral pseudopapilledema of eyes","S","V","344231000119109","SNOMED"
114,"[C06][H1] Uveitis",37207978,"Bilateral optic papillitis","S","V","344891000119109","SNOMED"
114,"[C06][H1] Uveitis",37208000,"Bilateral chorioretinitis of eyes","S","V","346921000119105","SNOMED"
114,"[C06][H1] Uveitis",37209446,"Bilateral pars planitis","S","V","15991111000119109","SNOMED"
114,"[C06][H1] Uveitis",37541382,"OPTICAL COHERENCE TOMOGRAPHY","N","V","C20828","CDISC"
114,"[C06][H1] Uveitis",37605398,"chorioretinal disorders in other infectious and parasitic diseases classified elsewhere","N","V","H32.08","CIM10"
114,"[C06][H1] Uveitis",37606639,"Chorioretinal inflammation","N","V","H30","CIM10"
114,"[C06][H1] Uveitis",37608777,"Posterior cyclitis","N","V","H30.2","CIM10"
114,"[C06][H1] Uveitis",37609520,"Papilloedema, unspecified","N","V","H47.1","CIM10"
114,"[C06][H1] Uveitis",37609719,"Focal chorioretinal inflammation","N","V","H30.0","CIM10"
114,"[C06][H1] Uveitis",37610926,"Chorioretinal inflammation, unspecified","N","V","H30.9","CIM10"
114,"[C06][H1] Uveitis",37611903,"Chorioretinal inflammation in infectious and parasitic diseases classified elsewhere","N","V","H32.0","CIM10"
114,"[C06][H1] Uveitis",37612647,"Other chorioretinal inflammations","N","V","H30.8","CIM10"
114,"[C06][H1] Uveitis",37614691,"Disseminated chorioretinal inflammation","N","V","H30.1","CIM10"
114,"[C06][H1] Uveitis",40274901,"Papilledema","N","D","111526001","SNOMED"
114,"[C06][H1] Uveitis",40323316,"Papilledema","N","D","155187009","SNOMED"
114,"[C06][H1] Uveitis",40323329,"Chorioretinitis (& photoretinitis)","N","U","155199002","SNOMED"
114,"[C06][H1] Uveitis",40355713,"Chorioretinitis (& photoretinitis)","N","D","270531006","SNOMED"
114,"[C06][H1] Uveitis",40385184,"(Retinitis and chorioretinitis) or (focal chorioretinitis and retinochoroiditis)","N","D","193432007","SNOMED"
114,"[C06][H1] Uveitis",40385206,"(Posterior cyclitis) or (pars planitis)","N","U","193452008","SNOMED"
114,"[C06][H1] Uveitis",40387461,"Papilledema due to low ocular pressure","N","D","194039003","SNOMED"
114,"[C06][H1] Uveitis",40387462,"Papilledema due to retinal disorder","N","D","194040001","SNOMED"
114,"[C06][H1] Uveitis",40396834,"Papilledema associated with retinal disorder","N","D","20105004","SNOMED"
114,"[C06][H1] Uveitis",40435747,"Parasitic chorioretinitis","N","D","231991004","SNOMED"
114,"[C06][H1] Uveitis",40491543,"Focal retinitis","N","D","458003","SNOMED"
114,"[C06][H1] Uveitis",40518560,"Inflammatory papillitis","N","D","314409008","SNOMED"
114,"[C06][H1] Uveitis",40522458,"Papilledema associated with increased intracranial pressure","N","U","3170006","SNOMED"
114,"[C06][H1] Uveitis",40534603,"Retinitis","N","U","35426003","SNOMED"
114,"[C06][H1] Uveitis",40570565,"Chronic cyclitis","N","U","398322000","SNOMED"
114,"[C06][H1] Uveitis",40610627,"Retinal perivasculitis","N","U","63422009","SNOMED"
114,"[C06][H1] Uveitis",40632804,"Papilledema associated with decreased ocular pressure","N","D","79155000","SNOMED"
114,"[C06][H1] Uveitis",40756797,"Intravascular imaging of coronary vessel(s) by optical coherence tomography [OCT]","N","V","38.24","ICD9Proc"
114,"[C06][H1] Uveitis",40756805,"Intravascular imaging of non-coronary vessel(s) by optical coherence tomography [OCT]","S","V","38.25","ICD9Proc"
114,"[C06][H1] Uveitis",42487754,"Chorioretinal inflammation","N","V","H30","KCD7"
114,"[C06][H1] Uveitis",42487755,"Focal chorioretinal inflammation","N","V","H30.0","KCD7"
114,"[C06][H1] Uveitis",42487756,"Disseminated chorioretinal inflammation","N","V","H30.1","KCD7"
114,"[C06][H1] Uveitis",42487757,"Posterior cyclitis","N","V","H30.2","KCD7"
114,"[C06][H1] Uveitis",42487758,"Other chorioretinal inflammations","N","V","H30.8","KCD7"
114,"[C06][H1] Uveitis",42487759,"Chorioretinal inflammation, unspecified","N","V","H30.9","KCD7"
114,"[C06][H1] Uveitis",42487769,"Chorioretinal inflammation in infectious and parasitic diseases classified elsewhere","N","V","H32.0","KCD7"
114,"[C06][H1] Uveitis",42487907,"Papilloedema, unspecified","N","V","H47.1","KCD7"
114,"[C06][H1] Uveitis",42599780,"Immune mediated retinitis","S","V","359201000009108","SNOMED Veterinary"
114,"[C06][H1] Uveitis",42628589,"Optical coherence tomography (OCT) for microstructural and morphological imaging of skin, image acquisition, interpretation, and report; each additional lesion (List separately in addition to code for primary procedure) (Deprecated)","S","V","0471T","CPT4"
114,"[C06][H1] Uveitis",42628662,"Optical coherence tomography (OCT) for microstructural and morphological imaging of skin, image acquisition, interpretation, and report; first lesion (Deprecated)","S","V","0470T","CPT4"
